sync_index,cam_id,frame_index,frame_time,object_id,keypoint_id,img_loc_x,img_loc_y,obj_loc_x,obj_loc_y,obj_loc_z
1010,0,1010,32.455546,0,0,318.693237,299.202454,0.034000,0.034000,0.000000
1010,0,1010,32.455546,0,1,356.196838,298.912415,0.068000,0.034000,0.000000
1010,0,1010,32.455546,0,2,392.348145,299.500366,0.102000,0.034000,0.000000
1010,0,1010,32.455546,0,3,429.621765,299.589233,0.136000,0.034000,0.000000
1010,0,1010,32.455546,0,4,466.530548,299.470215,0.170000,0.034000,0.000000
1010,0,1010,32.455546,0,5,502.725616,299.074432,0.204000,0.034000,0.000000
1010,0,1010,32.455546,0,6,319.337189,336.314056,0.034000,0.068000,0.000000
1010,0,1010,32.455546,0,7,355.375244,336.283997,0.068000,0.068000,0.000000
1010,0,1010,32.455546,0,10,465.445831,336.707001,0.170000,0.068000,0.000000
1010,0,1010,32.455546,0,11,502.994568,337.178192,0.204000,0.068000,0.000000
1010,0,1010,32.455546,0,12,317.657776,373.558350,0.034000,0.102000,0.000000
1010,0,1010,32.455546,0,13,354.788727,373.181396,0.068000,0.102000,0.000000
1010,0,1010,32.455546,0,16,465.398621,374.543915,0.170000,0.102000,0.000000
1010,0,1010,32.455546,0,17,502.275970,374.737152,0.204000,0.102000,0.000000
1010,0,1010,32.455546,0,18,317.630493,409.784180,0.034000,0.136000,0.000000
1010,0,1010,32.455546,0,19,354.459686,410.689606,0.068000,0.136000,0.000000
1010,0,1010,32.455546,0,20,391.015900,410.712585,0.102000,0.136000,0.000000
1010,0,1010,32.455546,0,21,428.046570,411.474640,0.136000,0.136000,0.000000
1010,0,1010,32.455546,0,22,464.824005,411.621185,0.170000,0.136000,0.000000
1010,0,1010,32.455546,0,23,502.326416,411.919434,0.204000,0.136000,0.000000
1010,1,1010,32.455546,0,0,1413.453491,467.767975,0.034000,0.034000,0.000000
1010,1,1010,32.455546,0,1,1453.594849,470.071167,0.068000,0.034000,0.000000
1010,1,1010,32.455546,0,2,1493.730347,473.752533,0.102000,0.034000,0.000000
1010,1,1010,32.455546,0,3,1533.305176,476.033936,0.136000,0.034000,0.000000
1010,1,1010,32.455546,0,4,1574.235474,479.051514,0.170000,0.034000,0.000000
1010,1,1010,32.455546,0,5,1611.923950,481.665405,0.204000,0.034000,0.000000
1010,1,1010,32.455546,0,6,1410.629517,508.057556,0.034000,0.068000,0.000000
1010,1,1010,32.455546,0,7,1451.314331,510.907928,0.068000,0.068000,0.000000
1010,1,1010,32.455546,0,10,1570.536377,520.614868,0.170000,0.068000,0.000000
1010,1,1010,32.455546,0,11,1610.618652,522.634216,0.204000,0.068000,0.000000
1010,1,1010,32.455546,0,12,1407.981812,548.722473,0.034000,0.102000,0.000000
1010,1,1010,32.455546,0,13,1448.153320,551.315125,0.068000,0.102000,0.000000
1010,1,1010,32.455546,0,16,1567.835938,560.802063,0.170000,0.102000,0.000000
1010,1,1010,32.455546,0,17,1607.298096,563.640564,0.204000,0.102000,0.000000
1010,1,1010,32.455546,0,18,1405.206421,589.224915,0.034000,0.136000,0.000000
1010,1,1010,32.455546,0,19,1445.833008,592.047485,0.068000,0.136000,0.000000
1010,1,1010,32.455546,0,20,1485.318359,595.114563,0.102000,0.136000,0.000000
1010,1,1010,32.455546,0,21,1525.677734,598.246643,0.136000,0.136000,0.000000
1010,1,1010,32.455546,0,22,1565.152588,601.248169,0.170000,0.136000,0.000000
1010,1,1010,32.455546,0,23,1604.948608,603.730042,0.204000,0.136000,0.000000
1015,0,1015,32.616217,0,0,312.518127,302.466370,0.034000,0.034000,0.000000
1015,0,1015,32.616217,0,1,349.263855,301.659058,0.068000,0.034000,0.000000
1015,0,1015,32.616217,0,2,385.791016,302.438507,0.102000,0.034000,0.000000
1015,0,1015,32.616217,0,6,313.253845,338.704803,0.034000,0.068000,0.000000
1015,0,1015,32.616217,0,7,349.500793,338.534515,0.068000,0.068000,0.000000
1015,0,1015,32.616217,0,12,312.421570,375.739929,0.034000,0.102000,0.000000
1015,0,1015,32.616217,0,13,348.687195,375.468811,0.068000,0.102000,0.000000
1015,0,1015,32.616217,0,16,458.620789,376.244263,0.170000,0.102000,0.000000
1015,0,1015,32.616217,0,17,495.381470,376.756134,0.204000,0.102000,0.000000
1015,0,1015,32.616217,0,18,312.231079,411.927155,0.034000,0.136000,0.000000
1015,0,1015,32.616217,0,19,348.623138,412.445709,0.068000,0.136000,0.000000
1015,0,1015,32.616217,0,20,384.272705,412.213287,0.102000,0.136000,0.000000
1015,0,1015,32.616217,0,21,421.439819,412.755432,0.136000,0.136000,0.000000
1015,0,1015,32.616217,0,22,457.390594,412.479889,0.170000,0.136000,0.000000
1015,0,1015,32.616217,0,23,495.114716,413.141541,0.204000,0.136000,0.000000
1015,1,1015,32.616217,0,0,1396.093506,468.818176,0.034000,0.034000,0.000000
1015,1,1015,32.616217,0,1,1435.946045,471.223114,0.068000,0.034000,0.000000
1015,1,1015,32.616217,0,2,1475.291748,474.510559,0.102000,0.034000,0.000000
1015,1,1015,32.616217,0,6,1394.076050,508.335907,0.034000,0.068000,0.000000
1015,1,1015,32.616217,0,7,1434.439453,511.178711,0.068000,0.068000,0.000000
1015,1,1015,32.616217,0,12,1391.497070,549.336731,0.034000,0.102000,0.000000
1015,1,1015,32.616217,0,13,1431.679199,552.459839,0.068000,0.102000,0.000000
1015,1,1015,32.616217,0,16,1549.599976,560.128601,0.170000,0.102000,0.000000
1015,1,1015,32.616217,0,17,1588.152954,562.558777,0.204000,0.102000,0.000000
1015,1,1015,32.616217,0,18,1389.225708,589.591675,0.034000,0.136000,0.000000
1015,1,1015,32.616217,0,19,1428.822266,591.860596,0.068000,0.136000,0.000000
1015,1,1015,32.616217,0,20,1467.504761,593.672241,0.102000,0.136000,0.000000
1015,1,1015,32.616217,0,21,1507.644775,597.505127,0.136000,0.136000,0.000000
1015,1,1015,32.616217,0,22,1546.348877,600.218140,0.170000,0.136000,0.000000
1015,1,1015,32.616217,0,23,1586.262573,602.662476,0.204000,0.136000,0.000000
1020,0,1020,32.776888,0,0,300.975342,309.335480,0.034000,0.034000,0.000000
1020,0,1020,32.776888,0,3,410.661469,307.530029,0.136000,0.034000,0.000000
1020,0,1020,32.776888,0,4,447.054169,307.038391,0.170000,0.034000,0.000000
1020,0,1020,32.776888,0,5,483.139557,306.543427,0.204000,0.034000,0.000000
1020,0,1020,32.776888,0,6,302.465088,345.618256,0.034000,0.068000,0.000000
1020,0,1020,32.776888,0,9,410.624786,344.238586,0.136000,0.068000,0.000000
1020,0,1020,32.776888,0,10,447.011536,343.389282,0.170000,0.068000,0.000000
1020,0,1020,32.776888,0,11,484.173676,342.703186,0.204000,0.068000,0.000000
1020,0,1020,32.776888,0,12,301.613953,382.347656,0.034000,0.102000,0.000000
1020,0,1020,32.776888,0,13,338.679688,381.320740,0.068000,0.102000,0.000000
1020,0,1020,32.776888,0,14,375.459686,380.507111,0.102000,0.102000,0.000000
1020,0,1020,32.776888,0,15,411.541229,381.271912,0.136000,0.102000,0.000000
1020,0,1020,32.776888,0,16,447.331696,380.502533,0.170000,0.102000,0.000000
1020,0,1020,32.776888,0,18,302.464294,417.761383,0.034000,0.136000,0.000000
1020,0,1020,32.776888,0,19,338.869446,417.727722,0.068000,0.136000,0.000000
1020,0,1020,32.776888,0,20,374.662842,417.115479,0.102000,0.136000,0.000000
1020,0,1020,32.776888,0,21,411.467346,417.184052,0.136000,0.136000,0.000000
1020,0,1020,32.776888,0,22,447.475952,416.388733,0.170000,0.136000,0.000000
1020,1,1020,32.776888,0,0,1373.560547,473.985321,0.034000,0.034000,0.000000
1020,1,1020,32.776888,0,3,1490.394775,480.193085,0.136000,0.034000,0.000000
1020,1,1020,32.776888,0,4,1529.301392,481.452820,0.170000,0.034000,0.000000
1020,1,1020,32.776888,0,5,1566.837524,484.565399,0.204000,0.034000,0.000000
1020,1,1020,32.776888,0,6,1372.502930,513.417603,0.034000,0.068000,0.000000
1020,1,1020,32.776888,0,9,1487.980591,519.866455,0.136000,0.068000,0.000000
1020,1,1020,32.776888,0,10,1526.327759,521.044678,0.170000,0.068000,0.000000
1020,1,1020,32.776888,0,11,1565.316040,523.185181,0.204000,0.068000,0.000000
1020,1,1020,32.776888,0,12,1369.465576,554.053528,0.034000,0.102000,0.000000
1020,1,1020,32.776888,0,13,1409.463379,555.533630,0.068000,0.102000,0.000000
1020,1,1020,32.776888,0,14,1448.274780,557.121033,0.102000,0.102000,0.000000
1020,1,1020,32.776888,0,15,1486.491821,559.117676,0.136000,0.102000,0.000000
1020,1,1020,32.776888,0,16,1525.179688,561.182678,0.170000,0.102000,0.000000
1020,1,1020,32.776888,0,18,1368.484131,593.228943,0.034000,0.136000,0.000000
1020,1,1020,32.776888,0,19,1407.552612,595.500366,0.068000,0.136000,0.000000
1020,1,1020,32.776888,0,20,1445.785156,596.821167,0.102000,0.136000,0.000000
1020,1,1020,32.776888,0,21,1484.742432,599.419983,0.136000,0.136000,0.000000
1020,1,1020,32.776888,0,22,1522.195190,600.343140,0.170000,0.136000,0.000000
1025,0,1025,32.937559,0,0,297.401489,313.521515,0.034000,0.034000,0.000000
1025,0,1025,32.937559,0,1,333.300568,312.468109,0.068000,0.034000,0.000000
1025,0,1025,32.937559,0,2,369.123352,312.524689,0.102000,0.034000,0.000000
1025,0,1025,32.937559,0,3,405.107422,311.337646,0.136000,0.034000,0.000000
1025,0,1025,32.937559,0,4,441.502747,310.811127,0.170000,0.034000,0.000000
1025,0,1025,32.937559,0,5,476.553833,310.269592,0.204000,0.034000,0.000000
1025,0,1025,32.937559,0,6,298.456726,349.081573,0.034000,0.068000,0.000000
1025,0,1025,32.937559,0,7,334.275757,348.535248,0.068000,0.068000,0.000000
1025,0,1025,32.937559,0,10,442.155212,347.386749,0.170000,0.068000,0.000000
1025,0,1025,32.937559,0,11,477.528839,346.365692,0.204000,0.068000,0.000000
1025,0,1025,32.937559,0,12,299.103455,385.322052,0.034000,0.102000,0.000000
1025,0,1025,32.937559,0,13,334.891937,384.558533,0.068000,0.102000,0.000000
1025,0,1025,32.937559,0,16,442.471466,383.337738,0.170000,0.102000,0.000000
1025,0,1025,32.937559,0,17,477.801270,382.521851,0.204000,0.102000,0.000000
1025,0,1025,32.937559,0,18,299.578888,420.725128,0.034000,0.136000,0.000000
1025,0,1025,32.937559,0,19,335.621857,420.646393,0.068000,0.136000,0.000000
1025,0,1025,32.937559,0,20,370.626160,419.337921,0.102000,0.136000,0.000000
1025,0,1025,32.937559,0,21,407.663422,419.234375,0.136000,0.136000,0.000000
1025,0,1025,32.937559,0,22,442.833649,418.846741,0.170000,0.136000,0.000000
1025,0,1025,32.937559,0,23,478.690918,418.412750,0.204000,0.136000,0.000000
1025,1,1025,32.937559,0,0,1355.088257,475.499359,0.034000,0.034000,0.000000
1025,1,1025,32.937559,0,1,1392.794678,476.856110,0.068000,0.034000,0.000000
1025,1,1025,32.937559,0,2,1431.074829,479.532318,0.102000,0.034000,0.000000
1025,1,1025,32.937559,0,3,1468.592041,480.614777,0.136000,0.034000,0.000000
1025,1,1025,32.937559,0,4,1506.444336,483.169159,0.170000,0.034000,0.000000
1025,1,1025,32.937559,0,5,1544.325562,485.025513,0.204000,0.034000,0.000000
1025,1,1025,32.937559,0,6,1353.739990,515.211548,0.034000,0.068000,0.000000
1025,1,1025,32.937559,0,10,1505.255859,522.557495,0.170000,0.068000,0.000000
1025,1,1025,32.937559,0,11,1542.295654,523.545715,0.204000,0.068000,0.000000
1025,1,1025,32.937559,0,12,1350.914429,554.188477,0.034000,0.102000,0.000000
1025,1,1025,32.937559,0,13,1389.362793,555.819397,0.068000,0.102000,0.000000
1025,1,1025,32.937559,0,16,1502.812744,561.092773,0.170000,0.102000,0.000000
1025,1,1025,32.937559,0,17,1540.107178,563.114624,0.204000,0.102000,0.000000
1025,1,1025,32.937559,0,18,1348.336548,592.515320,0.034000,0.136000,0.000000
1025,1,1025,32.937559,0,19,1387.337524,595.217834,0.068000,0.136000,0.000000
1025,1,1025,32.937559,0,20,1424.612427,595.572327,0.102000,0.136000,0.000000
1025,1,1025,32.937559,0,21,1463.286987,598.574524,0.136000,0.136000,0.000000
1025,1,1025,32.937559,0,22,1500.507080,600.057434,0.170000,0.136000,0.000000
1025,1,1025,32.937559,0,23,1538.485718,601.352722,0.204000,0.136000,0.000000
1030,0,1030,33.098230,0,0,299.745605,317.495667,0.034000,0.034000,0.000000
1030,0,1030,33.098230,0,3,407.456085,315.537384,0.136000,0.034000,0.000000
1030,0,1030,33.098230,0,4,442.729401,314.821014,0.170000,0.034000,0.000000
1030,0,1030,33.098230,0,5,478.324341,314.629150,0.204000,0.034000,0.000000
1030,0,1030,33.098230,0,6,301.480713,352.162567,0.034000,0.068000,0.000000
1030,0,1030,33.098230,0,9,408.050781,350.859833,0.136000,0.068000,0.000000
1030,0,1030,33.098230,0,10,443.585175,349.912140,0.170000,0.068000,0.000000
1030,0,1030,33.098230,0,11,479.438049,349.034821,0.204000,0.068000,0.000000
1030,0,1030,33.098230,0,13,337.673431,386.846069,0.068000,0.102000,0.000000
1030,0,1030,33.098230,0,14,372.679901,387.086700,0.102000,0.102000,0.000000
1030,0,1030,33.098230,0,15,408.775299,385.890503,0.136000,0.102000,0.000000
1030,0,1030,33.098230,0,16,444.419250,385.454987,0.170000,0.102000,0.000000
1030,0,1030,33.098230,0,17,479.610291,385.070709,0.204000,0.102000,0.000000
1030,0,1030,33.098230,0,19,338.746185,422.219055,0.068000,0.136000,0.000000
1030,0,1030,33.098230,0,20,373.534912,420.781891,0.102000,0.136000,0.000000
1030,0,1030,33.098230,0,21,410.016724,420.867401,0.136000,0.136000,0.000000
1030,0,1030,33.098230,0,22,445.026794,420.552216,0.170000,0.136000,0.000000
1030,0,1030,33.098230,0,23,480.659760,419.614807,0.204000,0.136000,0.000000
1030,1,1030,33.098230,0,0,1343.906982,477.439636,0.034000,0.034000,0.000000
1030,1,1030,33.098230,0,3,1455.052246,482.291138,0.136000,0.034000,0.000000
1030,1,1030,33.098230,0,4,1491.546021,483.897003,0.170000,0.034000,0.000000
1030,1,1030,33.098230,0,5,1527.191162,485.443329,0.204000,0.034000,0.000000
1030,1,1030,33.098230,0,6,1343.135986,515.892395,0.034000,0.068000,0.000000
1030,1,1030,33.098230,0,9,1453.643921,520.538025,0.136000,0.068000,0.000000
1030,1,1030,33.098230,0,10,1489.503418,521.950073,0.170000,0.068000,0.000000
1030,1,1030,33.098230,0,11,1526.527954,522.952576,0.204000,0.068000,0.000000
1030,1,1030,33.098230,0,13,1377.994629,556.104248,0.068000,0.102000,0.000000
1030,1,1030,33.098230,0,14,1415.203979,557.394226,0.102000,0.102000,0.000000
1030,1,1030,33.098230,0,15,1451.683472,559.163269,0.136000,0.102000,0.000000
1030,1,1030,33.098230,0,16,1487.817017,560.870483,0.170000,0.102000,0.000000
1030,1,1030,33.098230,0,17,1523.686646,562.262512,0.204000,0.102000,0.000000
1030,1,1030,33.098230,0,19,1376.128296,594.919006,0.068000,0.136000,0.000000
1030,1,1030,33.098230,0,20,1412.402710,595.409546,0.102000,0.136000,0.000000
1030,1,1030,33.098230,0,21,1450.035645,597.804016,0.136000,0.136000,0.000000
1030,1,1030,33.098230,0,22,1485.285278,598.166504,0.170000,0.136000,0.000000
1030,1,1030,33.098230,0,23,1523.161011,599.195374,0.204000,0.136000,0.000000
1035,0,1035,33.258901,0,0,313.033569,315.379059,0.034000,0.034000,0.000000
1035,0,1035,33.258901,0,1,349.069092,314.144226,0.068000,0.034000,0.000000
1035,0,1035,33.258901,0,5,489.418304,311.537994,0.204000,0.034000,0.000000
1035,0,1035,33.258901,0,11,490.199493,345.262787,0.204000,0.068000,0.000000
1035,0,1035,33.258901,0,16,456.255981,381.336914,0.170000,0.102000,0.000000
1035,0,1035,33.258901,0,17,491.113312,380.545746,0.204000,0.102000,0.000000
1035,0,1035,33.258901,0,18,316.464874,419.164948,0.034000,0.136000,0.000000
1035,0,1035,33.258901,0,19,352.265442,418.610931,0.068000,0.136000,0.000000
1035,0,1035,33.258901,0,22,456.367889,414.711029,0.170000,0.136000,0.000000
1035,0,1035,33.258901,0,23,492.071411,414.465332,0.204000,0.136000,0.000000
1035,1,1035,33.258901,0,0,1343.426392,473.480133,0.034000,0.034000,0.000000
1035,1,1035,33.258901,0,1,1380.120483,474.442078,0.068000,0.034000,0.000000
1035,1,1035,33.258901,0,5,1520.938232,479.448547,0.204000,0.034000,0.000000
1035,1,1035,33.258901,0,11,1520.649414,516.489380,0.204000,0.068000,0.000000
1035,1,1035,33.258901,0,16,1484.236084,554.247986,0.170000,0.102000,0.000000
1035,1,1035,33.258901,0,17,1519.196655,554.578125,0.204000,0.102000,0.000000
1035,1,1035,33.258901,0,18,1340.735962,587.802002,0.034000,0.136000,0.000000
1035,1,1035,33.258901,0,19,1377.140625,588.809937,0.068000,0.136000,0.000000
1035,1,1035,33.258901,0,22,1482.680420,591.027649,0.170000,0.136000,0.000000
1035,1,1035,33.258901,0,23,1518.783447,591.924500,0.204000,0.136000,0.000000
1040,0,1040,33.419572,0,2,398.618805,312.714630,0.102000,0.034000,0.000000
1040,0,1040,33.419572,0,3,433.264984,311.323669,0.136000,0.034000,0.000000
1040,0,1040,33.419572,0,4,467.559509,309.561279,0.170000,0.034000,0.000000
1040,0,1040,33.419572,0,5,502.087402,308.915741,0.204000,0.034000,0.000000
1040,0,1040,33.419572,0,6,331.186371,349.355835,0.034000,0.068000,0.000000
1040,0,1040,33.419572,0,7,366.614319,347.266998,0.068000,0.068000,0.000000
1040,0,1040,33.419572,0,8,400.808197,346.778107,0.102000,0.068000,0.000000
1040,0,1040,33.419572,0,9,434.686768,345.420593,0.136000,0.068000,0.000000
1040,0,1040,33.419572,0,10,468.883209,343.412506,0.170000,0.068000,0.000000
1040,0,1040,33.419572,0,11,503.478210,341.594666,0.204000,0.068000,0.000000
1040,0,1040,33.419572,0,12,332.221924,384.354889,0.034000,0.102000,0.000000
1040,0,1040,33.419572,0,13,367.433319,382.185364,0.068000,0.102000,0.000000
1040,0,1040,33.419572,0,14,401.834595,381.071167,0.102000,0.102000,0.000000
1040,0,1040,33.419572,0,15,436.379639,379.364288,0.136000,0.102000,0.000000
1040,0,1040,33.419572,0,16,470.466797,377.850342,0.170000,0.102000,0.000000
1040,0,1040,33.419572,0,17,504.893677,376.433594,0.204000,0.102000,0.000000
1040,0,1040,33.419572,0,18,334.747040,418.156281,0.034000,0.136000,0.000000
1040,0,1040,33.419572,0,19,369.147308,416.495605,0.068000,0.136000,0.000000
1040,0,1040,33.419572,0,20,402.945160,413.676880,0.102000,0.136000,0.000000
1040,0,1040,33.419572,0,21,438.763885,412.853577,0.136000,0.136000,0.000000
1040,0,1040,33.419572,0,22,471.638489,410.928131,0.170000,0.136000,0.000000
1040,0,1040,33.419572,0,23,506.528748,409.723267,0.204000,0.136000,0.000000
1040,1,1040,33.419572,0,2,1413.619263,473.103027,0.102000,0.034000,0.000000
1040,1,1040,33.419572,0,3,1449.252563,473.482330,0.136000,0.034000,0.000000
1040,1,1040,33.419572,0,4,1483.167236,473.737488,0.170000,0.034000,0.000000
1040,1,1040,33.419572,0,5,1517.248047,474.428345,0.204000,0.034000,0.000000
1040,1,1040,33.419572,0,6,1344.170410,509.358429,0.034000,0.068000,0.000000
1040,1,1040,33.419572,0,7,1380.239990,508.868774,0.068000,0.068000,0.000000
1040,1,1040,33.419572,0,8,1414.565674,510.410583,0.102000,0.068000,0.000000
1040,1,1040,33.419572,0,9,1449.721436,509.706573,0.136000,0.068000,0.000000
1040,1,1040,33.419572,0,10,1482.928467,510.445587,0.170000,0.068000,0.000000
1040,1,1040,33.419572,0,11,1517.856812,510.473511,0.204000,0.068000,0.000000
1040,1,1040,33.419572,0,12,1343.314697,547.567017,0.034000,0.102000,0.000000
1040,1,1040,33.419572,0,13,1379.586304,547.336365,0.068000,0.102000,0.000000
1040,1,1040,33.419572,0,14,1414.717163,547.358521,0.102000,0.102000,0.000000
1040,1,1040,33.419572,0,15,1449.291260,547.639526,0.136000,0.102000,0.000000
1040,1,1040,33.419572,0,16,1483.806519,548.087891,0.170000,0.102000,0.000000
1040,1,1040,33.419572,0,17,1517.421387,547.788147,0.204000,0.102000,0.000000
1040,1,1040,33.419572,0,18,1343.357910,584.015320,0.034000,0.136000,0.000000
1040,1,1040,33.419572,0,19,1379.670898,584.700623,0.068000,0.136000,0.000000
1040,1,1040,33.419572,0,20,1414.098999,584.494873,0.102000,0.136000,0.000000
1040,1,1040,33.419572,0,21,1449.679199,585.197327,0.136000,0.136000,0.000000
1040,1,1040,33.419572,0,22,1483.266724,584.663879,0.170000,0.136000,0.000000
1040,1,1040,33.419572,0,23,1518.661743,584.360840,0.204000,0.136000,0.000000
1045,0,1045,33.580243,0,0,338.636627,318.494110,0.034000,0.034000,0.000000
1045,0,1045,33.580243,0,3,441.377045,313.508759,0.136000,0.034000,0.000000
1045,0,1045,33.580243,0,4,475.041412,311.099365,0.170000,0.034000,0.000000
1045,0,1045,33.580243,0,5,508.228424,309.754669,0.204000,0.034000,0.000000
1045,0,1045,33.580243,0,6,341.340179,351.734039,0.034000,0.068000,0.000000
1045,0,1045,33.580243,0,9,443.663300,345.608948,0.136000,0.068000,0.000000
1045,0,1045,33.580243,0,10,476.664215,344.706512,0.170000,0.068000,0.000000
1045,0,1045,33.580243,0,11,510.263733,342.542358,0.204000,0.068000,0.000000
1045,0,1045,33.580243,0,15,444.781250,379.818726,0.136000,0.102000,0.000000
1045,0,1045,33.580243,0,16,478.027802,378.298798,0.170000,0.102000,0.000000
1045,0,1045,33.580243,0,17,512.016602,376.673248,0.204000,0.102000,0.000000
1045,0,1045,33.580243,0,21,446.453278,413.381165,0.136000,0.136000,0.000000
1045,0,1045,33.580243,0,22,479.357391,410.579651,0.170000,0.136000,0.000000
1045,0,1045,33.580243,0,23,514.342224,408.507446,0.204000,0.136000,0.000000
1045,1,1045,33.580243,0,0,1337.567993,472.255615,0.034000,0.034000,0.000000
1045,1,1045,33.580243,0,3,1440.191528,472.652344,0.136000,0.034000,0.000000
1045,1,1045,33.580243,0,4,1473.316162,473.396454,0.170000,0.034000,0.000000
1045,1,1045,33.580243,0,5,1506.953003,473.186829,0.204000,0.034000,0.000000
1045,1,1045,33.580243,0,6,1338.095825,509.278046,0.034000,0.068000,0.000000
1045,1,1045,33.580243,0,9,1441.002441,509.252869,0.136000,0.068000,0.000000
1045,1,1045,33.580243,0,10,1473.908813,509.023163,0.170000,0.068000,0.000000
1045,1,1045,33.580243,0,11,1508.260132,508.571320,0.204000,0.068000,0.000000
1045,1,1045,33.580243,0,15,1441.549683,545.911316,0.136000,0.102000,0.000000
1045,1,1045,33.580243,0,16,1474.797607,545.828979,0.170000,0.102000,0.000000
1045,1,1045,33.580243,0,17,1508.332397,545.799927,0.204000,0.102000,0.000000
1045,1,1045,33.580243,0,21,1442.043335,582.825195,0.136000,0.136000,0.000000
1045,1,1045,33.580243,0,22,1474.256958,580.778198,0.170000,0.136000,0.000000
1045,1,1045,33.580243,0,23,1509.552490,581.228638,0.204000,0.136000,0.000000
1050,0,1050,33.740914,0,0,344.730347,319.438232,0.034000,0.034000,0.000000
1050,0,1050,33.740914,0,1,378.533722,316.921143,0.068000,0.034000,0.000000
1050,0,1050,33.740914,0,8,414.147217,348.720184,0.102000,0.068000,0.000000
1050,0,1050,33.740914,0,9,447.326843,346.703644,0.136000,0.068000,0.000000
1050,0,1050,33.740914,0,10,480.486023,345.453918,0.170000,0.068000,0.000000
1050,0,1050,33.740914,0,15,449.122803,379.653320,0.136000,0.102000,0.000000
1050,0,1050,33.740914,0,16,481.916199,378.207703,0.170000,0.102000,0.000000
1050,0,1050,33.740914,0,17,515.378357,376.773590,0.204000,0.102000,0.000000
1050,0,1050,33.740914,0,18,350.067749,417.249939,0.034000,0.136000,0.000000
1050,0,1050,33.740914,0,21,450.285522,413.086761,0.136000,0.136000,0.000000
1050,1,1050,33.740914,0,0,1328.176025,470.524475,0.034000,0.034000,0.000000
1050,1,1050,33.740914,0,1,1362.021362,470.584381,0.068000,0.034000,0.000000
1050,1,1050,33.740914,0,8,1396.128784,507.066254,0.102000,0.068000,0.000000
1050,1,1050,33.740914,0,9,1429.012451,507.458862,0.136000,0.068000,0.000000
1050,1,1050,33.740914,0,10,1462.399658,507.358398,0.170000,0.068000,0.000000
1050,1,1050,33.740914,0,15,1430.207031,543.114502,0.136000,0.102000,0.000000
1050,1,1050,33.740914,0,16,1463.009399,543.264160,0.170000,0.102000,0.000000
1050,1,1050,33.740914,0,17,1495.232666,543.040833,0.204000,0.102000,0.000000
1050,1,1050,33.740914,0,18,1330.890869,579.786194,0.034000,0.136000,0.000000
1050,1,1050,33.740914,0,21,1431.250732,579.093933,0.136000,0.136000,0.000000
1055,0,1055,33.901585,0,2,418.732147,315.388306,0.102000,0.034000,0.000000
1055,0,1055,33.901585,0,3,451.360962,314.545959,0.136000,0.034000,0.000000
1055,0,1055,33.901585,0,4,483.289764,313.603241,0.170000,0.034000,0.000000
1055,0,1055,33.901585,0,5,516.551453,311.602325,0.204000,0.034000,0.000000
1055,0,1055,33.901585,0,6,354.660187,352.086823,0.034000,0.068000,0.000000
1055,0,1055,33.901585,0,7,387.880524,348.769836,0.068000,0.068000,0.000000
1055,0,1055,33.901585,0,8,420.539093,348.605621,0.102000,0.068000,0.000000
1055,0,1055,33.901585,0,9,453.172455,346.538940,0.136000,0.068000,0.000000
1055,0,1055,33.901585,0,10,485.684753,345.223206,0.170000,0.068000,0.000000
1055,0,1055,33.901585,0,11,518.365234,342.716736,0.204000,0.068000,0.000000
1055,0,1055,33.901585,0,12,355.362610,384.109375,0.034000,0.102000,0.000000
1055,0,1055,33.901585,0,13,388.822113,382.132263,0.068000,0.102000,0.000000
1055,0,1055,33.901585,0,14,422.310791,380.361908,0.102000,0.102000,0.000000
1055,0,1055,33.901585,0,15,454.793762,379.294525,0.136000,0.102000,0.000000
1055,0,1055,33.901585,0,16,487.584686,377.395538,0.170000,0.102000,0.000000
1055,0,1055,33.901585,0,18,356.501587,415.742157,0.034000,0.136000,0.000000
1055,0,1055,33.901585,0,19,390.431671,415.016937,0.068000,0.136000,0.000000
1055,0,1055,33.901585,0,22,487.971649,408.661346,0.170000,0.136000,0.000000
1055,1,1055,33.901585,0,2,1389.693237,469.339722,0.102000,0.034000,0.000000
1055,1,1055,33.901585,0,3,1422.552124,469.477173,0.136000,0.034000,0.000000
1055,1,1055,33.901585,0,4,1454.510498,470.071625,0.170000,0.034000,0.000000
1055,1,1055,33.901585,0,5,1486.167236,469.700623,0.204000,0.034000,0.000000
1055,1,1055,33.901585,0,6,1325.171631,504.406738,0.034000,0.068000,0.000000
1055,1,1055,33.901585,0,7,1358.936157,503.530609,0.068000,0.068000,0.000000
1055,1,1055,33.901585,0,8,1392.000977,506.059387,0.102000,0.068000,0.000000
1055,1,1055,33.901585,0,9,1423.364258,505.215118,0.136000,0.068000,0.000000
1055,1,1055,33.901585,0,10,1456.291138,505.520477,0.170000,0.068000,0.000000
1055,1,1055,33.901585,0,11,1487.660156,504.582733,0.204000,0.068000,0.000000
1055,1,1055,33.901585,0,12,1325.463745,540.421387,0.034000,0.102000,0.000000
1055,1,1055,33.901585,0,13,1358.760986,540.206299,0.068000,0.102000,0.000000
1055,1,1055,33.901585,0,14,1392.080322,539.701355,0.102000,0.102000,0.000000
1055,1,1055,33.901585,0,15,1423.732056,539.769104,0.136000,0.102000,0.000000
1055,1,1055,33.901585,0,16,1456.726685,539.988831,0.170000,0.102000,0.000000
1055,1,1055,33.901585,0,18,1324.790283,575.345459,0.034000,0.136000,0.000000
